LOCATION,TIME,Value
TUN,1996,6.07
TUN,1997,6.26
TUN,1998,6.82
TUN,1999,7.05
TUN,2000,7.31
TUN,2001,7.71
TUN,2002,7.81
TUN,2003,8.03
TUN,2004,8.46
TUN,2005,8.32
TUN,2006,8.75
TUN,2007,9.04
TUN,2008,9.43
TUN,2009,9.16
TUN,2010,10.28
TUN,2011,9.82
TUN,2012,10.25
TUN,2013,10.42
TUN,2014,10.59
TUN,2015,10.87
TUN,2016,11.01
TUN,2017,11.31
TKM,1990,17.52
TKM,1991,15.2
TKM,1992,10.38
TKM,1993,10.5
TKM,1994,13.31
TKM,1995,13.69
TKM,1996,11.96
TKM,1997,11.98
TKM,1998,12.53
TKM,1999,14.83
TKM,2000,14.88
TKM,2001,15.17
TKM,2002,15.82
TKM,2003,17.64
TKM,2004,18.42
TKM,2005,19.18
TKM,2006,19.64
TKM,2007,22.38
TKM,2008,22.65
TKM,2009,19.89
TKM,2010,22.69
TKM,2011,24.69
TKM,2012,25.55
TKM,2013,26.21
TKM,2014,26.76
TKM,2015,27.64
TKM,2016,27.59
TKM,2017,27.6
UZB,1990,46.38
UZB,1991,48.09
UZB,1992,45.28
UZB,1993,47.1
UZB,1994,46.6
UZB,1995,42.76
UZB,1996,44.21
UZB,1997,44.97
UZB,1998,49.83
UZB,1999,51.34
UZB,2000,50.54
UZB,2001,50.71
UZB,2002,53.02
UZB,2003,51.39
UZB,2004,50.42
UZB,2005,46.96
UZB,2006,47.57
UZB,2007,47.36
UZB,2008,49.12
UZB,2009,43.73
UZB,2010,42.51
UZB,2011,46.52
UZB,2012,47.93
UZB,2013,42.96
UZB,2014,43.43
UZB,2015,38.57
UZB,2016,33.87
UZB,2017,33.83
VEN,1990,39.52
VEN,1991,41.28
VEN,1992,46.18
VEN,1993,43.0
VEN,1994,49.85
VEN,1995,46.76
VEN,1996,49.84
VEN,1997,49.63
VEN,1998,52.25
VEN,1999,49.78
VEN,2000,51.16
VEN,2001,52.95
VEN,2002,57.45
VEN,2003,52.77
VEN,2004,56.29
VEN,2005,54.58
VEN,2006,62.03
VEN,2007,57.95
VEN,2008,64.85
VEN,2009,65.09
VEN,2010,72.42
VEN,2011,67.26
VEN,2012,73.13
VEN,2013,68.82
VEN,2014,65.5
VEN,2015,59.98
VEN,2016,55.62
VEN,2017,49.84
YEM,1990,2.51
YEM,1991,3.06
YEM,1992,3.34
YEM,1993,2.89
YEM,1994,3.02
YEM,1995,3.42
YEM,1996,3.49
YEM,1997,3.71
YEM,1998,3.96
YEM,1999,4.47
YEM,2000,4.75
YEM,2001,5.26
YEM,2002,5.1
YEM,2003,5.67
YEM,2004,6.18
YEM,2005,6.59
YEM,2006,7.05
YEM,2007,6.9
YEM,2008,7.28
YEM,2009,8.07
YEM,2010,7.81
YEM,2011,6.62
YEM,2012,5.99
YEM,2013,8.26
YEM,2014,7.28
YEM,2015,3.68
YEM,2016,3.22
YEM,2017,3.26
ZWE,1990,9.3
ZWE,1991,9.86
ZWE,1992,10.18
ZWE,1993,9.74
ZWE,1994,9.67
ZWE,1995,9.84
ZWE,1996,9.8
ZWE,1997,9.7
ZWE,1998,9.93
ZWE,1999,10.59
ZWE,2000,10.01
ZWE,2001,9.98
ZWE,2002,9.81
ZWE,2003,9.38
ZWE,2004,9.16
ZWE,2005,9.62
ZWE,2006,9.91
ZWE,2007,9.78
ZWE,2008,9.17
ZWE,2009,9.47
ZWE,2010,9.68
ZWE,2011,10.26
ZWE,2012,10.58
ZWE,2013,10.86
ZWE,2014,11.08
ZWE,2015,11.3
ZWE,2016,11.16
ZWE,2017,11.31
