LOCATION,TIME,Value
SVN,1991,65.119
SVN,1992,65.574
SVN,1993,69.266
SVN,1994,72.203
SVN,1995,71.141
SVN,1996,73.83800000000001
SVN,1997,72.562
SVN,1998,65.624
SVN,1999,58.905
SVN,2000,58.335
SVN,2001,58.145
SVN,2002,57.641000000000005
SVN,2003,55.143
SVN,2004,53.685
SVN,2005,54.928000000000004
SVN,2006,55.239
SVN,2007,53.486000000000004
SVN,2008,57.655
SVN,2009,49.33
SVN,2010,47.931999999999995
SVN,2011,47.216
SVN,2012,45.661
SVN,2013,43.653999999999996
SVN,2014,38.763000000000005
SVN,2015,34.749
SVN,2016,35.701
SVN,2017,34.384
OECD,1990,47963.37
OECD,1991,47441.53
OECD,1992,47241.36
OECD,1993,46653.6
OECD,1994,46115.98
OECD,1995,45608.06
OECD,1996,45204.86
OECD,1997,45013.38
OECD,1998,44388.15
OECD,1999,42708.68
OECD,2000,42121.38
OECD,2001,41012.63
OECD,2002,43084.47
OECD,2003,41871.79
OECD,2004,40417.91
OECD,2005,39206.84
OECD,2006,37604.7
OECD,2007,36104.7
OECD,2008,33859.25
OECD,2009,31681.32
OECD,2010,30822.77
OECD,2011,29864.63
OECD,2012,28946.84
OECD,2013,28009.76
OECD,2014,27101.61
OECD,2015,26179.24
OECD,2016,25599.19
OECD,2017,25094.86
MEX,1999,1424.628
MEX,2005,2784.421
MEX,2008,3206.888
MEX,2016,1907.0
OECDE,1990,17806.626
OECDE,1991,17557.244
OECDE,1992,17205.935
OECDE,1993,16447.318
OECDE,1994,15886.857
OECDE,1995,15492.495
OECDE,1996,15257.313
OECDE,1997,14691.861
OECDE,1998,14386.77
OECDE,1999,13965.855
OECDE,2000,13574.755
OECDE,2001,13309.166000000001
OECDE,2002,13052.798
OECDE,2003,12884.659
OECDE,2004,12779.829
OECDE,2005,12596.513
OECDE,2006,12269.309
OECDE,2007,11960.931999999999
OECDE,2008,11092.728000000001
OECDE,2009,10241.93
OECDE,2010,10075.462
OECDE,2011,9689.228000000001
OECDE,2012,9287.763
OECDE,2013,8982.881
OECDE,2014,8656.322
OECDE,2015,8482.643
OECDE,2016,8208.431999999999
OECDE,2017,8136.085
LVA,1990,95.691
LVA,1991,90.469
LVA,1992,73.908
LVA,1993,63.967
LVA,1994,54.857
LVA,1995,50.123999999999995
LVA,1996,49.735
LVA,1997,47.111000000000004
LVA,1998,43.364
LVA,1999,42.07899999999999
LVA,2000,40.257
LVA,2001,43.244
LVA,2002,42.138999999999996
LVA,2003,43.958
LVA,2004,43.355
LVA,2005,42.317
LVA,2006,43.482
LVA,2007,44.251999999999995
LVA,2008,40.46
LVA,2009,38.099000000000004
LVA,2010,40.788000000000004
LVA,2011,38.085
LVA,2012,37.784
LVA,2013,38.193000000000005
LVA,2014,38.111999999999995
LVA,2015,37.91
LVA,2016,36.507
LVA,2017,37.333
LTU,1990,137.582
LTU,1991,133.881
LTU,1992,91.686
LTU,1993,68.033
LTU,1994,62.675
LTU,1995,65.77600000000001
LTU,1996,68.078
LTU,1997,70.043
LTU,1998,70.488
LTU,1999,61.82899999999999
LTU,2000,56.125
LTU,2001,57.77
LTU,2002,59.13
LTU,2003,59.455
LTU,2004,61.133
LTU,2005,61.42
LTU,2006,64.108
LTU,2007,61.096000000000004
LTU,2008,61.798
LTU,2009,56.188
LTU,2010,57.768
LTU,2011,54.805
LTU,2012,56.876000000000005
LTU,2013,55.724
LTU,2014,55.58
LTU,2015,56.46
LTU,2016,56.18600000000001
LTU,2017,52.049
