LOCATION,TIME,Value
AZE,2017,30.805851
BGD,1990,11.423971
BGD,1991,10.752097000000001
BGD,1992,11.748149
BGD,1993,12.495181
BGD,1994,13.471703
BGD,1995,16.485473000000002
BGD,1996,16.671599
BGD,1997,18.741426999999998
BGD,1998,18.980911
BGD,1999,19.674570000000003
BGD,2000,20.946409
BGD,2001,24.843932000000002
BGD,2002,26.550055
BGD,2003,27.794844
BGD,2004,29.741978999999997
BGD,2005,31.960244
BGD,2006,35.202812
BGD,2007,37.310311999999996
BGD,2008,40.881797999999996
BGD,2009,44.050973
BGD,2010,49.899502000000005
BGD,2011,53.297254
BGD,2012,57.318837
BGD,2013,59.835786
BGD,2014,63.046901
BGD,2015,70.89534599999999
BGD,2016,72.943639
BGD,2017,78.27017
BLR,1990,99.85396899999999
BLR,1991,96.241963
BLR,1992,86.861432
BLR,1993,75.376774
BLR,1994,64.029685
BLR,1995,56.957863
BLR,1996,57.830369999999995
BLR,1997,58.209196
BLR,1998,56.302595
BLR,1999,54.086560999999996
BLR,2000,52.118701
BLR,2001,50.910284999999995
BLR,2002,50.783735
BLR,2003,51.374732
BLR,2004,54.465743999999994
BLR,2005,55.01416
BLR,2006,57.239326
BLR,2007,55.727348
BLR,2008,58.444191000000004
BLR,2009,55.318366000000005
BLR,2010,59.498259
BLR,2011,56.382399
BLR,2012,57.595686
BLR,2013,57.549168
BLR,2014,56.801809
BLR,2015,52.618265
BLR,2016,53.062826
BLR,2017,54.070453
BIH,1990,23.96557
BIH,1991,21.440970999999998
BIH,1992,15.905387
BIH,1993,13.343319000000001
BIH,1994,3.064876
BIH,1995,3.2798230000000004
BIH,1996,4.129144999999999
BIH,1997,8.415171
BIH,1998,10.645188000000001
BIH,1999,10.401709
BIH,2000,13.718182999999998
BIH,2001,13.500826000000002
BIH,2002,14.21871
BIH,2003,14.546432000000001
BIH,2004,15.186631
BIH,2005,15.857732999999998
BIH,2006,17.462209
BIH,2007,18.415091
BIH,2008,20.240004000000003
